"일시 실행 1","시간 (s) 실행 1","전압 (mV) 실행 1","pH 실행 1"
2026/08/25 14:18:29,317.460,214.0,24.27
2026/08/25 14:18:29,317.480,214.0,24.27
2026/08/25 14:18:29,317.500,214.0,24.27
2026/08/25 14:18:29,317.520,214.0,24.27
2026/08/25 14:18:29,317.540,215.0,24.35
2026/08/25 14:18:29,317.560,215.0,24.35
2026/08/25 14:18:29,317.580,216.0,24.43
2026/08/25 14:18:29,317.600,215.0,24.35
2026/08/25 14:18:29,317.620,214.0,24.27
2026/08/25 14:18:29,317.640,214.0,24.27
2026/08/25 14:18:29,317.660,214.0,24.27
2026/08/25 14:18:29,317.680,215.0,24.35
2026/08/25 14:18:29,317.700,215.0,24.35
2026/08/25 14:18:29,317.720,215.0,24.35
2026/08/25 14:18:29,317.740,214.0,24.27
2026/08/25 14:18:29,317.760,215.0,24.35
2026/08/25 14:18:29,317.780,215.0,24.35
2026/08/25 14:18:29,317.800,215.0,24.35
2026/08/25 14:18:29,317.820,214.0,24.27
2026/08/25 14:18:29,317.840,214.0,24.27
2026/08/25 14:18:29,317.860,214.0,24.27
2026/08/25 14:18:29,317.880,215.0,24.35
2026/08/25 14:18:29,317.900,216.0,24.43
2026/08/25 14:18:29,317.920,215.0,24.35
2026/08/25 14:18:29,317.940,215.0,24.35
2026/08/25 14:18:29,317.960,215.0,24.35
2026/08/25 14:18:29,317.980,215.0,24.35
2026/08/25 14:18:30,318.000,214.0,24.27
2026/08/25 14:18:30,318.020,214.0,24.27
2026/08/25 14:18:30,318.040,215.0,24.35
2026/08/25 14:18:30,318.060,215.0,24.35
2026/08/25 14:18:30,318.080,214.0,24.27
2026/08/25 14:18:30,318.100,215.0,24.35
2026/08/25 14:18:30,318.120,214.0,24.27
2026/08/25 14:18:30,318.140,214.0,24.27
2026/08/25 14:18:30,318.160,215.0,24.35
2026/08/25 14:18:30,318.180,215.0,24.35
2026/08/25 14:18:30,318.200,214.0,24.27
2026/08/25 14:18:30,318.220,214.0,24.27
2026/08/25 14:18:30,318.240,214.0,24.27
2026/08/25 14:18:30,318.260,215.0,24.35
2026/08/25 14:18:30,318.280,215.0,24.35
2026/08/25 14:18:30,318.300,215.0,24.35
2026/08/25 14:18:30,318.320,214.0,24.27
2026/08/25 14:18:30,318.340,215.0,24.35
2026/08/25 14:18:30,318.360,214.0,24.27
2026/08/25 14:18:30,318.380,215.0,24.35
2026/08/25 14:18:30,318.400,215.0,24.35
2026/08/25 14:18:30,318.420,214.0,24.27
2026/08/25 14:18:30,318.440,215.0,24.35
2026/08/25 14:18:30,318.460,214.0,24.27
2026/08/25 14:18:30,318.480,214.0,24.27
2026/08/25 14:18:30,318.500,215.0,24.35
2026/08/25 14:18:30,318.520,215.0,24.35
2026/08/25 14:18:30,318.540,215.0,24.35
2026/08/25 14:18:30,318.560,215.0,24.35
2026/08/25 14:18:30,318.580,214.0,24.27
2026/08/25 14:18:30,318.600,215.0,24.35
2026/08/25 14:18:30,318.620,215.0,24.35
2026/08/25 14:18:30,318.640,215.0,24.35
2026/08/25 14:18:30,318.660,214.0,24.27
2026/08/25 14:18:30,318.680,214.0,24.27
2026/08/25 14:18:30,318.700,214.0,24.27
2026/08/25 14:18:30,318.720,215.0,24.35
2026/08/25 14:18:30,318.740,214.0,24.27
2026/08/25 14:18:30,318.760,214.0,24.27
2026/08/25 14:18:30,318.780,215.0,24.35
2026/08/25 14:18:30,318.800,215.0,24.35
2026/08/25 14:18:30,318.820,215.0,24.35
2026/08/25 14:18:30,318.840,215.0,24.35
2026/08/25 14:18:30,318.860,215.0,24.35
2026/08/25 14:18:30,318.880,214.0,24.27
2026/08/25 14:18:30,318.900,215.0,24.35
2026/08/25 14:18:30,318.920,215.0,24.35
2026/08/25 14:18:30,318.940,215.0,24.35
2026/08/25 14:18:30,318.960,215.0,24.35
2026/08/25 14:18:30,318.980,214.0,24.27
2026/08/25 14:18:31,319.000,214.0,24.27
2026/08/25 14:18:31,319.020,215.0,24.35
2026/08/25 14:18:31,319.040,215.0,24.35
2026/08/25 14:18:31,319.060,215.0,24.35
2026/08/25 14:18:31,319.080,214.0,24.27
2026/08/25 14:18:31,319.100,215.0,24.35
2026/08/25 14:18:31,319.120,214.0,24.27
2026/08/25 14:18:31,319.140,215.0,24.35
2026/08/25 14:18:31,319.160,215.0,24.35
2026/08/25 14:18:31,319.180,215.0,24.35
2026/08/25 14:18:31,319.200,215.0,24.35
2026/08/25 14:18:31,319.220,214.0,24.27
2026/08/25 14:18:31,319.240,216.0,24.43
2026/08/25 14:18:31,319.260,215.0,24.35
2026/08/25 14:18:31,319.280,215.0,24.35
2026/08/25 14:18:31,319.300,216.0,24.43
2026/08/25 14:18:31,319.320,216.0,24.43
2026/08/25 14:18:31,319.340,215.0,24.35
2026/08/25 14:18:31,319.360,216.0,24.43
2026/08/25 14:18:31,319.380,215.0,24.35
2026/08/25 14:18:31,319.400,215.0,24.35
2026/08/25 14:18:31,319.420,215.0,24.35
2026/08/25 14:18:31,319.440,216.0,24.43
2026/08/25 14:18:31,319.460,216.0,24.43
2026/08/25 14:18:31,319.480,215.0,24.35
2026/08/25 14:18:31,319.500,217.0,24.51
2026/08/25 14:18:31,319.520,215.0,24.35
2026/08/25 14:18:31,319.540,215.0,24.35
2026/08/25 14:18:31,319.560,216.0,24.43
2026/08/25 14:18:31,319.580,215.0,24.35
2026/08/25 14:18:31,319.600,216.0,24.43
2026/08/25 14:18:31,319.620,215.0,24.35
2026/08/25 14:18:31,319.640,215.0,24.35
2026/08/25 14:18:31,319.660,215.0,24.35
2026/08/25 14:18:31,319.680,216.0,24.43
2026/08/25 14:18:31,319.700,216.0,24.43
2026/08/25 14:18:31,319.720,215.0,24.35
2026/08/25 14:18:31,319.740,215.0,24.35
2026/08/25 14:18:31,319.760,215.0,24.35
2026/08/25 14:18:31,319.780,214.0,24.27
2026/08/25 14:18:31,319.800,215.0,24.35
2026/08/25 14:18:31,319.820,216.0,24.43
2026/08/25 14:18:31,319.840,215.0,24.35
2026/08/25 14:18:31,319.860,216.0,24.43
2026/08/25 14:18:31,319.880,215.0,24.35
2026/08/25 14:18:31,319.900,216.0,24.43
2026/08/25 14:18:31,319.920,215.0,24.35
2026/08/25 14:18:31,319.940,214.0,24.27
2026/08/25 14:18:31,319.960,215.0,24.35
2026/08/25 14:18:31,319.980,215.0,24.35
2026/08/25 14:18:32,320.000,215.0,24.35
2026/08/25 14:18:32,320.020,215.0,24.35
2026/08/25 14:18:32,320.040,215.0,24.35
2026/08/25 14:18:32,320.060,215.0,24.35
2026/08/25 14:18:32,320.080,215.0,24.35
2026/08/25 14:18:32,320.100,214.0,24.27
2026/08/25 14:18:32,320.120,215.0,24.35
2026/08/25 14:18:32,320.140,214.0,24.27
2026/08/25 14:18:32,320.160,215.0,24.35
2026/08/25 14:18:32,320.180,215.0,24.35
2026/08/25 14:18:32,320.200,215.0,24.35
2026/08/25 14:18:32,320.220,215.0,24.35
2026/08/25 14:18:32,320.240,215.0,24.35
2026/08/25 14:18:32,320.260,215.0,24.35
2026/08/25 14:18:32,320.280,215.0,24.35
2026/08/25 14:18:32,320.300,215.0,24.35
2026/08/25 14:18:32,320.320,215.0,24.35
2026/08/25 14:18:32,320.340,215.0,24.35
2026/08/25 14:18:32,320.360,216.0,24.43
2026/08/25 14:18:32,320.380,216.0,24.43
2026/08/25 14:18:32,320.400,216.0,24.43
2026/08/25 14:18:32,320.420,215.0,24.35
2026/08/25 14:18:32,320.440,215.0,24.35
2026/08/25 14:18:32,320.460,216.0,24.43
2026/08/25 14:18:32,320.480,215.0,24.35
2026/08/25 14:18:32,320.500,215.0,24.35
2026/08/25 14:18:32,320.520,216.0,24.43
2026/08/25 14:18:32,320.540,215.0,24.35
2026/08/25 14:18:32,320.560,215.0,24.35
2026/08/25 14:18:32,320.580,214.0,24.27
2026/08/25 14:18:32,320.600,215.0,24.35
2026/08/25 14:18:32,320.620,216.0,24.43
2026/08/25 14:18:32,320.640,215.0,24.35
2026/08/25 14:18:32,320.660,215.0,24.35
2026/08/25 14:18:32,320.680,215.0,24.35
2026/08/25 14:18:32,320.700,215.0,24.35
2026/08/25 14:18:32,320.720,215.0,24.35
2026/08/25 14:18:32,320.740,214.0,24.27
2026/08/25 14:18:32,320.760,216.0,24.43
2026/08/25 14:18:32,320.780,216.0,24.43
2026/08/25 14:18:32,320.800,217.0,24.51
2026/08/25 14:18:32,320.820,216.0,24.43
2026/08/25 14:18:32,320.840,215.0,24.35
2026/08/25 14:18:32,320.860,215.0,24.35
2026/08/25 14:18:32,320.880,215.0,24.35
2026/08/25 14:18:32,320.900,216.0,24.43
2026/08/25 14:18:32,320.920,216.0,24.43
2026/08/25 14:18:32,320.940,215.0,24.35
2026/08/25 14:18:32,320.960,216.0,24.43
2026/08/25 14:18:32,320.980,216.0,24.43
2026/08/25 14:18:33,321.000,215.0,24.35
2026/08/25 14:18:33,321.020,216.0,24.43
2026/08/25 14:18:33,321.040,215.0,24.35
2026/08/25 14:18:33,321.060,216.0,24.43
2026/08/25 14:18:33,321.080,216.0,24.43
2026/08/25 14:18:33,321.100,216.0,24.43
2026/08/25 14:18:33,321.120,215.0,24.35
2026/08/25 14:18:33,321.140,216.0,24.43
2026/08/25 14:18:33,321.160,216.0,24.43
2026/08/25 14:18:33,321.180,216.0,24.43
2026/08/25 14:18:33,321.200,215.0,24.35
2026/08/25 14:18:33,321.220,216.0,24.43
2026/08/25 14:18:33,321.240,215.0,24.35
2026/08/25 14:18:33,321.260,215.0,24.35
2026/08/25 14:18:33,321.280,215.0,24.35
2026/08/25 14:18:33,321.300,216.0,24.43
2026/08/25 14:18:33,321.320,215.0,24.35
2026/08/25 14:18:33,321.340,216.0,24.43
2026/08/25 14:18:33,321.360,216.0,24.43
2026/08/25 14:18:33,321.380,216.0,24.43
2026/08/25 14:18:33,321.400,216.0,24.43
2026/08/25 14:18:33,321.420,216.0,24.43
2026/08/25 14:18:33,321.440,215.0,24.35
2026/08/25 14:18:33,321.460,216.0,24.43
2026/08/25 14:18:33,321.480,215.0,24.35
2026/08/25 14:18:33,321.500,216.0,24.43
2026/08/25 14:18:33,321.520,215.0,24.35
2026/08/25 14:18:33,321.540,215.0,24.35
2026/08/25 14:18:33,321.560,215.0,24.35
2026/08/25 14:18:33,321.580,216.0,24.43
2026/08/25 14:18:33,321.600,216.0,24.43
2026/08/25 14:18:33,321.620,216.0,24.43
2026/08/25 14:18:33,321.640,216.0,24.43
2026/08/25 14:18:33,321.660,215.0,24.35
2026/08/25 14:18:33,321.680,214.0,24.27
2026/08/25 14:18:33,321.700,216.0,24.43
2026/08/25 14:18:33,321.720,215.0,24.35
2026/08/25 14:18:33,321.740,215.0,24.35
2026/08/25 14:18:33,321.760,215.0,24.35
2026/08/25 14:18:33,321.780,215.0,24.35
2026/08/25 14:18:33,321.800,216.0,24.43
2026/08/25 14:18:33,321.820,216.0,24.43
2026/08/25 14:18:33,321.840,214.0,24.27
2026/08/25 14:18:33,321.860,216.0,24.43
2026/08/25 14:18:33,321.880,215.0,24.35
2026/08/25 14:18:33,321.900,216.0,24.43
2026/08/25 14:18:33,321.920,215.0,24.35
2026/08/25 14:18:33,321.940,216.0,24.43
2026/08/25 14:18:33,321.960,215.0,24.35
2026/08/25 14:18:33,321.980,216.0,24.43
2026/08/25 14:18:34,322.000,215.0,24.35
2026/08/25 14:18:34,322.020,215.0,24.35
2026/08/25 14:18:34,322.040,215.0,24.35
2026/08/25 14:18:34,322.060,216.0,24.43
2026/08/25 14:18:34,322.080,216.0,24.43
2026/08/25 14:18:34,322.100,215.0,24.35
2026/08/25 14:18:34,322.120,215.0,24.35
2026/08/25 14:18:34,322.140,216.0,24.43
2026/08/25 14:18:34,322.160,215.0,24.35
2026/08/25 14:18:34,322.180,216.0,24.43
2026/08/25 14:18:34,322.200,215.0,24.35
2026/08/25 14:18:34,322.220,215.0,24.35
2026/08/25 14:18:34,322.240,215.0,24.35
2026/08/25 14:18:34,322.260,216.0,24.43
2026/08/25 14:18:34,322.280,217.0,24.51
2026/08/25 14:18:34,322.300,216.0,24.43
2026/08/25 14:18:34,322.320,214.0,24.27
2026/08/25 14:18:34,322.340,215.0,24.35
2026/08/25 14:18:34,322.360,215.0,24.35
2026/08/25 14:18:34,322.380,216.0,24.43
2026/08/25 14:18:34,322.400,216.0,24.43
2026/08/25 14:18:34,322.420,217.0,24.51
2026/08/25 14:18:34,322.440,216.0,24.43
2026/08/25 14:18:34,322.460,215.0,24.35
2026/08/25 14:18:34,322.480,215.0,24.35
2026/08/25 14:18:34,322.500,216.0,24.43
2026/08/25 14:18:34,322.520,215.0,24.35
2026/08/25 14:18:34,322.540,216.0,24.43
2026/08/25 14:18:34,322.560,216.0,24.43
2026/08/25 14:18:34,322.580,216.0,24.43
2026/08/25 14:18:34,322.600,215.0,24.35
2026/08/25 14:18:34,322.620,216.0,24.43
2026/08/25 14:18:34,322.640,216.0,24.43
2026/08/25 14:18:34,322.660,217.0,24.51
2026/08/25 14:18:34,322.680,215.0,24.35
2026/08/25 14:18:34,322.700,216.0,24.43
2026/08/25 14:18:34,322.720,215.0,24.35
2026/08/25 14:18:34,322.740,216.0,24.43
2026/08/25 14:18:34,322.760,216.0,24.43
2026/08/25 14:18:34,322.780,215.0,24.35
2026/08/25 14:18:34,322.800,215.0,24.35
2026/08/25 14:18:34,322.820,216.0,24.43
2026/08/25 14:18:34,322.840,217.0,24.51
2026/08/25 14:18:34,322.860,216.0,24.43
2026/08/25 14:18:34,322.880,216.0,24.43
2026/08/25 14:18:34,322.900,215.0,24.35
2026/08/25 14:18:34,322.920,215.0,24.35
2026/08/25 14:18:34,322.940,216.0,24.43
2026/08/25 14:18:34,322.960,215.0,24.35
2026/08/25 14:18:34,322.980,216.0,24.43
2026/08/25 14:18:35,323.000,215.0,24.35
2026/08/25 14:18:35,323.020,215.0,24.35
2026/08/25 14:18:35,323.040,215.0,24.35
2026/08/25 14:18:35,323.060,215.0,24.35
2026/08/25 14:18:35,323.080,216.0,24.43
2026/08/25 14:18:35,323.100,216.0,24.43
2026/08/25 14:18:35,323.120,215.0,24.35
2026/08/25 14:18:35,323.140,216.0,24.43
2026/08/25 14:18:35,323.160,216.0,24.43
2026/08/25 14:18:35,323.180,217.0,24.51
2026/08/25 14:18:35,323.200,215.0,24.35
2026/08/25 14:18:35,323.220,216.0,24.43
2026/08/25 14:18:35,323.240,216.0,24.43
2026/08/25 14:18:35,323.260,216.0,24.43
2026/08/25 14:18:35,323.280,216.0,24.43
2026/08/25 14:18:35,323.300,215.0,24.35
2026/08/25 14:18:35,323.320,215.0,24.35
2026/08/25 14:18:35,323.340,215.0,24.35
2026/08/25 14:18:35,323.360,217.0,24.51
2026/08/25 14:18:35,323.380,215.0,24.35
2026/08/25 14:18:35,323.400,216.0,24.43
2026/08/25 14:18:35,323.420,216.0,24.43
2026/08/25 14:18:35,323.440,215.0,24.35
2026/08/25 14:18:35,323.460,216.0,24.43
2026/08/25 14:18:35,323.480,216.0,24.43
2026/08/25 14:18:35,323.500,216.0,24.43
2026/08/25 14:18:35,323.520,216.0,24.43
2026/08/25 14:18:35,323.540,217.0,24.51
2026/08/25 14:18:35,323.560,216.0,24.43
2026/08/25 14:18:35,323.580,216.0,24.43
2026/08/25 14:18:35,323.600,217.0,24.51
2026/08/25 14:18:35,323.620,215.0,24.35
2026/08/25 14:18:35,323.640,216.0,24.43
2026/08/25 14:18:35,323.660,216.0,24.43
2026/08/25 14:18:35,323.680,216.0,24.43
2026/08/25 14:18:35,323.700,216.0,24.43
2026/08/25 14:18:35,323.720,216.0,24.43
2026/08/25 14:18:35,323.740,216.0,24.43
2026/08/25 14:18:35,323.760,216.0,24.43
2026/08/25 14:18:35,323.780,217.0,24.51
2026/08/25 14:18:35,323.800,216.0,24.43
2026/08/25 14:18:35,323.820,216.0,24.43
2026/08/25 14:18:35,323.840,217.0,24.51
2026/08/25 14:18:35,323.860,216.0,24.43
2026/08/25 14:18:35,323.880,217.0,24.51
2026/08/25 14:18:35,323.900,216.0,24.43
2026/08/25 14:18:35,323.920,217.0,24.51
2026/08/25 14:18:35,323.940,216.0,24.43
2026/08/25 14:18:35,323.960,215.0,24.35
2026/08/25 14:18:35,323.980,216.0,24.43
2026/08/25 14:18:36,324.000,216.0,24.43
2026/08/25 14:18:36,324.020,216.0,24.43
2026/08/25 14:18:36,324.040,216.0,24.43
2026/08/25 14:18:36,324.060,216.0,24.43
2026/08/25 14:18:36,324.080,217.0,24.51
2026/08/25 14:18:36,324.100,216.0,24.43
2026/08/25 14:18:36,324.120,216.0,24.43
2026/08/25 14:18:36,324.140,217.0,24.51
2026/08/25 14:18:36,324.160,216.0,24.43
2026/08/25 14:18:36,324.180,216.0,24.43
2026/08/25 14:18:36,324.200,216.0,24.43
2026/08/25 14:18:36,324.220,216.0,24.43
2026/08/25 14:18:36,324.240,216.0,24.43
2026/08/25 14:18:36,324.260,216.0,24.43
2026/08/25 14:18:36,324.280,217.0,24.51
2026/08/25 14:18:36,324.300,216.0,24.43
2026/08/25 14:18:36,324.320,216.0,24.43
2026/08/25 14:18:36,324.340,216.0,24.43
2026/08/25 14:18:36,324.360,216.0,24.43
2026/08/25 14:18:36,324.380,215.0,24.35
2026/08/25 14:18:36,324.400,216.0,24.43
2026/08/25 14:18:36,324.420,216.0,24.43
2026/08/25 14:18:36,324.440,216.0,24.43
2026/08/25 14:18:36,324.460,216.0,24.43
2026/08/25 14:18:36,324.480,216.0,24.43
2026/08/25 14:18:36,324.500,216.0,24.43
2026/08/25 14:18:36,324.520,216.0,24.43
2026/08/25 14:18:36,324.540,216.0,24.43
2026/08/25 14:18:36,324.560,217.0,24.51
2026/08/25 14:18:36,324.580,216.0,24.43
2026/08/25 14:18:36,324.600,217.0,24.51
2026/08/25 14:18:36,324.620,217.0,24.51
2026/08/25 14:18:36,324.640,217.0,24.51
2026/08/25 14:18:36,324.660,216.0,24.43
2026/08/25 14:18:36,324.680,216.0,24.43
2026/08/25 14:18:36,324.700,217.0,24.51
2026/08/25 14:18:36,324.720,216.0,24.43
2026/08/25 14:18:36,324.740,215.0,24.35
2026/08/25 14:18:36,324.760,216.0,24.43
2026/08/25 14:18:36,324.780,217.0,24.51
2026/08/25 14:18:36,324.800,216.0,24.43
2026/08/25 14:18:36,324.820,216.0,24.43
2026/08/25 14:18:36,324.840,216.0,24.43
2026/08/25 14:18:36,324.860,217.0,24.51
2026/08/25 14:18:36,324.880,216.0,24.43
2026/08/25 14:18:36,324.900,216.0,24.43
2026/08/25 14:18:36,324.920,216.0,24.43
2026/08/25 14:18:36,324.940,216.0,24.43
2026/08/25 14:18:36,324.960,216.0,24.43
2026/08/25 14:18:36,324.980,217.0,24.51
2026/08/25 14:18:37,325.000,216.0,24.43
2026/08/25 14:18:37,325.020,216.0,24.43
2026/08/25 14:18:37,325.040,217.0,24.51
2026/08/25 14:18:37,325.060,217.0,24.51
2026/08/25 14:18:37,325.080,217.0,24.51
2026/08/25 14:18:37,325.100,217.0,24.51
2026/08/25 14:18:37,325.120,217.0,24.51
2026/08/25 14:18:37,325.140,216.0,24.43
2026/08/25 14:18:37,325.160,216.0,24.43
2026/08/25 14:18:37,325.180,217.0,24.51
2026/08/25 14:18:37,325.200,215.0,24.35
2026/08/25 14:18:37,325.220,216.0,24.43
2026/08/25 14:18:37,325.240,218.0,24.59
2026/08/25 14:18:37,325.260,216.0,24.43
2026/08/25 14:18:37,325.280,217.0,24.51
2026/08/25 14:18:37,325.300,216.0,24.43
2026/08/25 14:18:37,325.320,216.0,24.43
2026/08/25 14:18:37,325.340,217.0,24.51
2026/08/25 14:18:37,325.360,216.0,24.43
2026/08/25 14:18:37,325.380,217.0,24.51
2026/08/25 14:18:37,325.400,217.0,24.51
2026/08/25 14:18:37,325.420,216.0,24.43
2026/08/25 14:18:37,325.440,217.0,24.51
2026/08/25 14:18:37,325.460,217.0,24.51
2026/08/25 14:18:37,325.480,217.0,24.51
2026/08/25 14:18:37,325.500,217.0,24.51
2026/08/25 14:18:37,325.520,217.0,24.51
2026/08/25 14:18:37,325.540,217.0,24.51
2026/08/25 14:18:37,325.560,217.0,24.51
2026/08/25 14:18:37,325.580,216.0,24.43
2026/08/25 14:18:37,325.600,217.0,24.51
2026/08/25 14:18:37,325.620,216.0,24.43
2026/08/25 14:18:37,325.640,217.0,24.51
2026/08/25 14:18:37,325.660,217.0,24.51
2026/08/25 14:18:37,325.680,217.0,24.51
2026/08/25 14:18:37,325.700,217.0,24.51
2026/08/25 14:18:37,325.720,216.0,24.43
2026/08/25 14:18:37,325.740,217.0,24.51
2026/08/25 14:18:37,325.760,216.0,24.43
2026/08/25 14:18:37,325.780,217.0,24.51
2026/08/25 14:18:37,325.800,217.0,24.51
2026/08/25 14:18:37,325.820,216.0,24.43
2026/08/25 14:18:37,325.840,217.0,24.51
2026/08/25 14:18:37,325.860,217.0,24.51
2026/08/25 14:18:37,325.880,217.0,24.51
2026/08/25 14:18:37,325.900,216.0,24.43
2026/08/25 14:18:37,325.920,216.0,24.43
2026/08/25 14:18:37,325.940,217.0,24.51
2026/08/25 14:18:37,325.960,217.0,24.51
2026/08/25 14:18:37,325.980,216.0,24.43
2026/08/25 14:18:38,326.000,217.0,24.51
2026/08/25 14:18:38,326.020,217.0,24.51
2026/08/25 14:18:38,326.040,217.0,24.51
2026/08/25 14:18:38,326.060,216.0,24.43
2026/08/25 14:18:38,326.080,217.0,24.51
2026/08/25 14:18:38,326.100,217.0,24.51
2026/08/25 14:18:38,326.120,217.0,24.51
2026/08/25 14:18:38,326.140,218.0,24.59
2026/08/25 14:18:38,326.160,217.0,24.51
2026/08/25 14:18:38,326.180,217.0,24.51
2026/08/25 14:18:38,326.200,218.0,24.59
2026/08/25 14:18:38,326.220,217.0,24.51
2026/08/25 14:18:38,326.240,217.0,24.51
2026/08/25 14:18:38,326.260,217.0,24.51
2026/08/25 14:18:38,326.280,216.0,24.43
2026/08/25 14:18:38,326.300,217.0,24.51
2026/08/25 14:18:38,326.320,216.0,24.43
2026/08/25 14:18:38,326.340,216.0,24.43
2026/08/25 14:18:38,326.360,217.0,24.51
2026/08/25 14:18:38,326.380,218.0,24.59
2026/08/25 14:18:38,326.400,217.0,24.51
2026/08/25 14:18:38,326.420,217.0,24.51
2026/08/25 14:18:38,326.440,217.0,24.51
2026/08/25 14:18:38,326.460,218.0,24.59
2026/08/25 14:18:38,326.480,217.0,24.51
2026/08/25 14:18:38,326.500,217.0,24.51
2026/08/25 14:18:38,326.520,217.0,24.51
2026/08/25 14:18:38,326.540,217.0,24.51
2026/08/25 14:18:38,326.560,216.0,24.43
2026/08/25 14:18:38,326.580,217.0,24.51
2026/08/25 14:18:38,326.600,216.0,24.43
2026/08/25 14:18:38,326.620,216.0,24.43
2026/08/25 14:18:38,326.640,216.0,24.43
2026/08/25 14:18:38,326.660,216.0,24.43
2026/08/25 14:18:38,326.680,217.0,24.51
2026/08/25 14:18:38,326.700,219.0,24.68
2026/08/25 14:18:38,326.720,217.0,24.51
2026/08/25 14:18:38,326.740,217.0,24.51
2026/08/25 14:18:38,326.760,216.0,24.43
2026/08/25 14:18:38,326.780,217.0,24.51
2026/08/25 14:18:38,326.800,217.0,24.51
2026/08/25 14:18:38,326.820,217.0,24.51
2026/08/25 14:18:38,326.840,218.0,24.59
2026/08/25 14:18:38,326.860,218.0,24.59
2026/08/25 14:18:38,326.880,217.0,24.51
2026/08/25 14:18:38,326.900,217.0,24.51
2026/08/25 14:18:38,326.920,218.0,24.59
2026/08/25 14:18:38,326.940,218.0,24.59
2026/08/25 14:18:38,326.960,218.0,24.59
2026/08/25 14:18:38,326.980,217.0,24.51
2026/08/25 14:18:39,327.000,217.0,24.51
2026/08/25 14:18:39,327.020,217.0,24.51
2026/08/25 14:18:39,327.040,217.0,24.51
2026/08/25 14:18:39,327.060,218.0,24.59
2026/08/25 14:18:39,327.080,217.0,24.51
2026/08/25 14:18:39,327.100,217.0,24.51
2026/08/25 14:18:39,327.120,217.0,24.51
2026/08/25 14:18:39,327.140,217.0,24.51
2026/08/25 14:18:39,327.160,218.0,24.59
2026/08/25 14:18:39,327.180,218.0,24.59
2026/08/25 14:18:39,327.200,217.0,24.51
2026/08/25 14:18:39,327.220,218.0,24.59
2026/08/25 14:18:39,327.240,217.0,24.51
2026/08/25 14:18:39,327.260,217.0,24.51
2026/08/25 14:18:39,327.280,218.0,24.59
2026/08/25 14:18:39,327.300,217.0,24.51
2026/08/25 14:18:39,327.320,217.0,24.51
2026/08/25 14:18:39,327.340,217.0,24.51
2026/08/25 14:18:39,327.360,217.0,24.51
2026/08/25 14:18:39,327.380,217.0,24.51
2026/08/25 14:18:39,327.400,217.0,24.51
2026/08/25 14:18:39,327.420,218.0,24.59
2026/08/25 14:18:39,327.440,218.0,24.59
2026/08/25 14:18:39,327.460,217.0,24.51
2026/08/25 14:18:39,327.480,217.0,24.51
2026/08/25 14:18:39,327.500,219.0,24.68
2026/08/25 14:18:39,327.520,218.0,24.59
2026/08/25 14:18:39,327.540,219.0,24.68
2026/08/25 14:18:39,327.560,217.0,24.51
2026/08/25 14:18:39,327.580,219.0,24.68
2026/08/25 14:18:39,327.600,218.0,24.59
2026/08/25 14:18:39,327.620,218.0,24.59
2026/08/25 14:18:39,327.640,218.0,24.59
2026/08/25 14:18:39,327.660,218.0,24.59
2026/08/25 14:18:39,327.680,218.0,24.59
2026/08/25 14:18:39,327.700,218.0,24.59
2026/08/25 14:18:39,327.720,218.0,24.59
2026/08/25 14:18:39,327.740,217.0,24.51
2026/08/25 14:18:39,327.760,218.0,24.59
2026/08/25 14:18:39,327.780,218.0,24.59
2026/08/25 14:18:39,327.800,217.0,24.51
2026/08/25 14:18:39,327.820,216.0,24.43
2026/08/25 14:18:39,327.840,218.0,24.59
2026/08/25 14:18:39,327.860,217.0,24.51
2026/08/25 14:18:39,327.880,217.0,24.51
2026/08/25 14:18:39,327.900,217.0,24.51
2026/08/25 14:18:39,327.920,217.0,24.51
2026/08/25 14:18:39,327.940,218.0,24.59
2026/08/25 14:18:39,327.960,218.0,24.59
2026/08/25 14:18:39,327.980,218.0,24.59
2026/08/25 14:18:40,328.000,218.0,24.59
2026/08/25 14:18:40,328.020,217.0,24.51
2026/08/25 14:18:40,328.040,217.0,24.51
2026/08/25 14:18:40,328.060,217.0,24.51
2026/08/25 14:18:40,328.080,217.0,24.51
2026/08/25 14:18:40,328.100,218.0,24.59
2026/08/25 14:18:40,328.120,217.0,24.51
2026/08/25 14:18:40,328.140,217.0,24.51
2026/08/25 14:18:40,328.160,217.0,24.51
2026/08/25 14:18:40,328.180,217.0,24.51
2026/08/25 14:18:40,328.200,218.0,24.59
2026/08/25 14:18:40,328.220,217.0,24.51
2026/08/25 14:18:40,328.240,217.0,24.51
2026/08/25 14:18:40,328.260,218.0,24.59
2026/08/25 14:18:40,328.280,217.0,24.51
2026/08/25 14:18:40,328.300,217.0,24.51
2026/08/25 14:18:40,328.320,217.0,24.51
2026/08/25 14:18:40,328.340,217.0,24.51
2026/08/25 14:18:40,328.360,218.0,24.59
2026/08/25 14:18:40,328.380,217.0,24.51
2026/08/25 14:18:40,328.400,218.0,24.59
2026/08/25 14:18:40,328.420,215.0,24.35
2026/08/25 14:18:40,328.440,217.0,24.51
2026/08/25 14:18:40,328.460,218.0,24.59
2026/08/25 14:18:40,328.480,217.0,24.51
2026/08/25 14:18:40,328.500,218.0,24.59
2026/08/25 14:18:40,328.520,217.0,24.51
2026/08/25 14:18:40,328.540,218.0,24.59
2026/08/25 14:18:40,328.560,217.0,24.51
2026/08/25 14:18:40,328.580,218.0,24.59
2026/08/25 14:18:40,328.600,218.0,24.59
